TITLE = "MESH AND SOLUTIONS"
VARIABLES = "X", "Y", "PRESSURE", "U", "V",  "N", "M", "PROC"
ZONE T= "IEL     1",  I=11,  J=11,  SOLUTIONTIME=   0.48020,  DATAPACKING = POINT
   0.00000     0.00000     0.00021    -0.00007    -0.00007       8     8     0
   0.00796     0.00000     0.00009    -0.00011    -0.00003       8     8     0
   0.04099     0.00000     0.00024     0.00041     0.00031       8     8     0
   0.09666     0.00000     0.00056     0.00057     0.00048       8     8     0
   0.16894     0.00000    -0.00107    -0.00088    -0.00123       8     8     0
   0.25000     0.00000     0.00099     0.00081     0.00056       8     8     0
   0.33106     0.00000     0.01739     0.01217     0.01310       8     8     0
   0.40334     0.00000     0.07241     0.05135     0.05113       8     8     0
   0.45901     0.00000     0.18421     0.13011     0.12966       8     8     0
   0.49204     0.00000     0.29468     0.20814     0.20782       8     8     0
   0.50000     0.00000     0.32634     0.23081     0.23008       8     8     0
   0.00000     0.00796     0.00009    -0.00003    -0.00011       8     8     0
   0.00796     0.00796     0.00004    -0.00007    -0.00007       8     8     0
   0.04099     0.00796    -0.00001     0.00011     0.00003       8     8     0
   0.09666     0.00796     0.00001     0.00005     0.00001       8     8     0
   0.16894     0.00796     0.00005    -0.00005    -0.00012       8     8     0
   0.25000     0.00796     0.00229     0.00170     0.00163       8     8     0
   0.33106     0.00796     0.01827     0.01282     0.01310       8     8     0
   0.40334     0.00796     0.08315     0.05894     0.05862       8     8     0
   0.45901     0.00796     0.20994     0.14830     0.14845       8     8     0
   0.49204     0.00796     0.32879     0.23234     0.23259       8     8     0
   0.50000     0.00796     0.36210     0.25616     0.25601       8     8     0
   0.00000     0.04099     0.00024     0.00031     0.00041       8     8     0
   0.00796     0.04099    -0.00001     0.00003     0.00011       8     8     0
   0.04099     0.04099    -0.00018    -0.00009    -0.00009       8     8     0
   0.09666     0.04099     0.00009     0.00004     0.00015       8     8     0
   0.16894     0.04099     0.00077     0.00049     0.00045       8     8     0
   0.25000     0.04099     0.00526     0.00381     0.00378       8     8     0
   0.33106     0.04099     0.03760     0.02648     0.02659       8     8     0
   0.40334     0.04099     0.14863     0.10523     0.10487       8     8     0
   0.45901     0.04099     0.32947     0.23283     0.23303       8     8     0
   0.49204     0.04099     0.47733     0.33746     0.33780       8     8     0
   0.50000     0.04099     0.51594     0.36507     0.36509       8     8     0
   0.00000     0.09666     0.00056     0.00048     0.00057       8     8     0
   0.00796     0.09666     0.00001     0.00001     0.00005       8     8     0
   0.04099     0.09666     0.00009     0.00015     0.00004       8     8     0
   0.09666     0.09666     0.00013     0.00025     0.00025       8     8     0
   0.16894     0.09666     0.00233     0.00155     0.00158       8     8     0
   0.25000     0.09666     0.02208     0.01563     0.01549       8     8     0
   0.33106     0.09666     0.11211     0.07929     0.07946       8     8     0
   0.40334     0.09666     0.32878     0.23249     0.23259       8     8     0
   0.45901     0.09666     0.58904     0.41650     0.41635       8     8     0
   0.49204     0.09666     0.75309     0.53237     0.53233       8     8     0
